table,external_post_id,natural_key,production_key_status
resources,1635,"[""legendstudy"", ""1635"", ""main"", ""legendstudy"", ""1635"", ""deZu1Y/btsJvq71ihA""]",UNVERIFIED
resources,1635,"[""legendstudy"", ""1635"", ""main"", ""legendstudy"", ""1635"", ""dkmXNS/btsJuFx84bU""]",UNVERIFIED
resources,1635,"[""legendstudy"", ""1635"", ""main"", ""legendstudy"", ""1635"", ""bv9A1u/btsJuwg8KJK""]",UNVERIFIED
resources,1635,"[""legendstudy"", ""1635"", ""main"", ""legendstudy"", ""1635"", ""bZWsPD/btsJwfkE42j""]",UNVERIFIED
resources,1635,"[""legendstudy"", ""1635"", ""main"", ""legendstudy"", ""1635"", ""RHTtw/btsJvovCrIo""]",UNVERIFIED
resources,1635,"[""legendstudy"", ""1635"", ""main"", ""legendstudy"", ""1635"", ""xH0M2/btsJuqOMC2o""]",UNVERIFIED
resources,1635,"[""legendstudy"", ""1635"", ""main"", ""legendstudy"", ""1635"", ""bolZvk/btsJuE64vl8""]",UNVERIFIED
resources,1635,"[""legendstudy"", ""1635"", ""main"", ""legendstudy"", ""1635"", ""bzEzkU/btsJutY1n86""]",UNVERIFIED
resources,1635,"[""legendstudy"", ""1635"", ""main"", ""legendstudy"", ""1635"", ""RU6nC/btsJvsx2ihZ""]",UNVERIFIED
resources,1635,"[""legendstudy"", ""1635"", ""main"", ""legendstudy"", ""1635"", ""dfVDiH/btsJwbvQtOc""]",UNVERIFIED
resources,1635,"[""legendstudy"", ""1635"", ""main"", ""legendstudy"", ""1635"", ""caEYT9/btsJt8VphsV""]",UNVERIFIED
resources,1635,"[""legendstudy"", ""1635"", ""main"", ""legendstudy"", ""1635"", ""cd82ZI/btsJv8Tq1c4""]",UNVERIFIED
resources,1635,"[""legendstudy"", ""1635"", ""main"", ""legendstudy"", ""1635"", ""6Pg8H/btsJt2uaY6H""]",UNVERIFIED
resources,1635,"[""legendstudy"", ""1635"", ""main"", ""legendstudy"", ""1635"", ""zmr2K/btsJvb4nfoX""]",UNVERIFIED
resources,1635,"[""legendstudy"", ""1635"", ""main"", ""legendstudy"", ""1635"", ""KbQdP/btsJuf01h54""]",UNVERIFIED
resources,1635,"[""legendstudy"", ""1635"", ""main"", ""legendstudy"", ""1635"", ""lEGlF/btsJt121Mhn""]",UNVERIFIED
resources,1635,"[""legendstudy"", ""1635"", ""main"", ""legendstudy"", ""1635"", ""bzW4Yl/btsJwaX0qog""]",UNVERIFIED
resources,1635,"[""legendstudy"", ""1635"", ""main"", ""legendstudy"", ""1635"", ""XeImZ/btsJtGdEG07""]",UNVERIFIED
resources,1635,"[""legendstudy"", ""1635"", ""main"", ""legendstudy"", ""1635"", ""UbZrw/btsJwd8dCra""]",UNVERIFIED
resources,1635,"[""legendstudy"", ""1635"", ""main"", ""legendstudy"", ""1635"", ""1HAbA/btsJugeApOu""]",UNVERIFIED
resources,1635,"[""legendstudy"", ""1635"", ""main"", ""legendstudy"", ""1635"", ""dj9uL9/btsJuZpC7rh""]",UNVERIFIED
resources,1635,"[""legendstudy"", ""1635"", ""main"", ""legendstudy"", ""1635"", ""dCvio9/btsJvvBypTV""]",UNVERIFIED
resources,1635,"[""legendstudy"", ""1635"", ""main"", ""legendstudy"", ""1635"", ""biaRyn/btsJu9ZM5Wv""]",UNVERIFIED
resources,1635,"[""legendstudy"", ""1635"", ""main"", ""legendstudy"", ""1635"", ""KYXpe/btsJt3zLgNJ""]",UNVERIFIED
source_posts,1647,"[""legendstudy"", ""1647""]",UNVERIFIED
content_items,1647,"[""legendstudy"", ""1647"", ""main""]",UNVERIFIED
exams,1647,"[""legendstudy"", ""1647"", ""main""]",UNVERIFIED
exam_subjects,1647,"[""legendstudy"", ""1647"", ""main"", ""국어""]",UNVERIFIED
exam_subjects,1647,"[""legendstudy"", ""1647"", ""main"", ""수학""]",UNVERIFIED
exam_subjects,1647,"[""legendstudy"", ""1647"", ""main"", ""영어""]",UNVERIFIED
exam_subjects,1647,"[""legendstudy"", ""1647"", ""main"", ""한국사""]",UNVERIFIED
exam_subjects,1647,"[""legendstudy"", ""1647"", ""main"", ""물리학""]",UNVERIFIED
exam_subjects,1647,"[""legendstudy"", ""1647"", ""main"", ""물리학1""]",UNVERIFIED
exam_subjects,1647,"[""legendstudy"", ""1647"", ""main"", ""생명과학1""]",UNVERIFIED
exam_subjects,1647,"[""legendstudy"", ""1647"", ""main"", ""지구과학1""]",UNVERIFIED
exam_subjects,1647,"[""legendstudy"", ""1647"", ""main"", ""화학1""]",UNVERIFIED
exam_subjects,1647,"[""legendstudy"", ""1647"", ""main"", ""경제""]",UNVERIFIED
exam_subjects,1647,"[""legendstudy"", ""1647"", ""main"", ""동아시아사""]",UNVERIFIED
exam_subjects,1647,"[""legendstudy"", ""1647"", ""main"", ""사회문화""]",UNVERIFIED
exam_subjects,1647,"[""legendstudy"", ""1647"", ""main"", ""생활과윤리""]",UNVERIFIED
exam_subjects,1647,"[""legendstudy"", ""1647"", ""main"", ""세계사""]",UNVERIFIED
exam_subjects,1647,"[""legendstudy"", ""1647"", ""main"", ""세계지리""]",UNVERIFIED
exam_subjects,1647,"[""legendstudy"", ""1647"", ""main"", ""윤리와사상""]",UNVERIFIED
exam_subjects,1647,"[""legendstudy"", ""1647"", ""main"", ""정치와법""]",UNVERIFIED
exam_subjects,1647,"[""legendstudy"", ""1647"", ""main"", ""한국지리""]",UNVERIFIED
resources,1647,"[""legendstudy"", ""1647"", ""main"", ""legendstudy"", ""1647"", ""swN9R/btsJ93kWMB3""]",UNVERIFIED
resources,1647,"[""legendstudy"", ""1647"", ""main"", ""legendstudy"", ""1647"", ""bt2Iqx/btsKbmcu5kj""]",UNVERIFIED
resources,1647,"[""legendstudy"", ""1647"", ""main"", ""legendstudy"", ""1647"", ""cny8zX/btsKaySfS0l""]",UNVERIFIED
resources,1647,"[""legendstudy"", ""1647"", ""main"", ""legendstudy"", ""1647"", ""b22xCM/btsJ9MKuSsS""]",UNVERIFIED
resources,1647,"[""legendstudy"", ""1647"", ""main"", ""legendstudy"", ""1647"", ""kYXJe/btsJ93rIcRy""]",UNVERIFIED
resources,1647,"[""legendstudy"", ""1647"", ""main"", ""legendstudy"", ""1647"", ""I4jMq/btsKacPGiWO""]",UNVERIFIED
resources,1647,"[""legendstudy"", ""1647"", ""main"", ""legendstudy"", ""1647"", ""byvmtD/btsKa5IROc3""]",UNVERIFIED
resources,1647,"[""legendstudy"", ""1647"", ""main"", ""legendstudy"", ""1647"", ""bM0Cz9/btsJ94c2VEN""]",UNVERIFIED
resources,1647,"[""legendstudy"", ""1647"", ""main"", ""legendstudy"", ""1647"", ""bGOrB2/btsKa8yLLiC""]",UNVERIFIED
resources,1647,"[""legendstudy"", ""1647"", ""main"", ""legendstudy"", ""1647"", ""euwNo9/btsJ8UI1sk5""]",UNVERIFIED
resources,1647,"[""legendstudy"", ""1647"", ""main"", ""legendstudy"", ""1647"", ""beMrgt/btsKa6HIUtn""]",UNVERIFIED
resources,1647,"[""legendstudy"", ""1647"", ""main"", ""legendstudy"", ""1647"", ""bb8wYu/btsKaLcLm6m""]",UNVERIFIED
resources,1647,"[""legendstudy"", ""1647"", ""main"", ""legendstudy"", ""1647"", ""dTNpeA/btsKa7UbcDw""]",UNVERIFIED
resources,1647,"[""legendstudy"", ""1647"", ""main"", ""legendstudy"", ""1647"", ""bFB0ie/btsJ9sZPqu6""]",UNVERIFIED
resources,1647,"[""legendstudy"", ""1647"", ""main"", ""legendstudy"", ""1647"", ""DejRV/btsKblScDFl""]",UNVERIFIED
resources,1647,"[""legendstudy"", ""1647"", ""main"", ""legendstudy"", ""1647"", ""XCL4R/btsKapON3rp""]",UNVERIFIED
resources,1647,"[""legendstudy"", ""1647"", ""main"", ""legendstudy"", ""1647"", ""bvv59V/btsKaM3ORqI""]",UNVERIFIED
resources,1647,"[""legendstudy"", ""1647"", ""main"", ""legendstudy"", ""1647"", ""ckGdo1/btsJ9K60GdF""]",UNVERIFIED
resources,1647,"[""legendstudy"", ""1647"", ""main"", ""legendstudy"", ""1647"", ""CpekR/btsJ87n3Zr7""]",UNVERIFIED
resources,1647,"[""legendstudy"", ""1647"", ""main"", ""legendstudy"", ""1647"", ""bHqpNq/btsJ9OBDpbt""]",UNVERIFIED
resources,1647,"[""legendstudy"", ""1647"", ""main"", ""legendstudy"", ""1647"", ""Mogum/btsKbldzOgP""]",UNVERIFIED
resources,1647,"[""legendstudy"", ""1647"", ""main"", ""legendstudy"", ""1647"", ""biPotS/btsKbiVsuLB""]",UNVERIFIED
resources,1647,"[""legendstudy"", ""1647"", ""main"", ""legendstudy"", ""1647"", ""cKyrmd/btsKaydC2eF""]",UNVERIFIED
resources,1647,"[""legendstudy"", ""1647"", ""main"", ""legendstudy"", ""1647"", ""TUGK5/btsKahJ0E5v""]",UNVERIFIED
resources,1647,"[""legendstudy"", ""1647"", ""main"", ""legendstudy"", ""1647"", ""T2UIS/btsKaxZ6JNP""]",UNVERIFIED
resources,1647,"[""legendstudy"", ""1647"", ""main"", ""legendstudy"", ""1647"", ""F7GFa/btsJ9syJyNC""]",UNVERIFIED
resources,1647,"[""legendstudy"", ""1647"", ""main"", ""legendstudy"", ""1647"", ""chcbEd/btsKbiOIc7t""]",UNVERIFIED
resources,1647,"[""legendstudy"", ""1647"", ""main"", ""legendstudy"", ""1647"", ""w5Wdi/btsJ9On0T4j""]",UNVERIFIED
resources,1647,"[""legendstudy"", ""1647"", ""main"", ""legendstudy"", ""1647"", ""SSFgV/btsJ92sLVM7""]",UNVERIFIED
resources,1647,"[""legendstudy"", ""1647"", ""main"", ""legendstudy"", ""1647"", ""efNTVg/btsKa529ogR""]",UNVERIFIED
resources,1647,"[""legendstudy"", ""1647"", ""main"", ""legendstudy"", ""1647"", ""c29lSR/btsKbgi2dF1""]",UNVERIFIED
resources,1647,"[""legendstudy"", ""1647"", ""main"", ""legendstudy"", ""1647"", ""cfWnEu/btsJ920EejA""]",UNVERIFIED
resources,1647,"[""legendstudy"", ""1647"", ""main"", ""legendstudy"", ""1647"", ""Rn1d3/btsKav84bN3""]",UNVERIFIED
resources,1647,"[""legendstudy"", ""1647"", ""main"", ""legendstudy"", ""1647"", ""IqKf4/btsJ95JN5kQ""]",UNVERIFIED
resources,1647,"[""legendstudy"", ""1647"", ""main"", ""legendstudy"", ""1647"", ""bduM8X/btsJ96aTkkj""]",UNVERIFIED
source_posts,1614,"[""legendstudy"", ""1614""]",UNVERIFIED
content_items,1614,"[""legendstudy"", ""1614"", ""main""]",UNVERIFIED
exams,1614,"[""legendstudy"", ""1614"", ""main""]",UNVERIFIED
exam_subjects,1614,"[""legendstudy"", ""1614"", ""main"", ""국어""]",UNVERIFIED
exam_subjects,1614,"[""legendstudy"", ""1614"", ""main"", ""수학""]",UNVERIFIED
exam_subjects,1614,"[""legendstudy"", ""1614"", ""main"", ""영어""]",UNVERIFIED
exam_subjects,1614,"[""legendstudy"", ""1614"", ""main"", ""한국사""]",UNVERIFIED
exam_subjects,1614,"[""legendstudy"", ""1614"", ""main"", ""물리학1""]",UNVERIFIED
exam_subjects,1614,"[""legendstudy"", ""1614"", ""main"", ""생명과학1""]",UNVERIFIED
exam_subjects,1614,"[""legendstudy"", ""1614"", ""main"", ""지구과학1""]",UNVERIFIED
exam_subjects,1614,"[""legendstudy"", ""1614"", ""main"", ""화학1""]",UNVERIFIED
exam_subjects,1614,"[""legendstudy"", ""1614"", ""main"", ""경제""]",UNVERIFIED
exam_subjects,1614,"[""legendstudy"", ""1614"", ""main"", ""동아시아사""]",UNVERIFIED
exam_subjects,1614,"[""legendstudy"", ""1614"", ""main"", ""사회문화""]",UNVERIFIED
exam_subjects,1614,"[""legendstudy"", ""1614"", ""main"", ""생활과윤리""]",UNVERIFIED
exam_subjects,1614,"[""legendstudy"", ""1614"", ""main"", ""세계사""]",UNVERIFIED
exam_subjects,1614,"[""legendstudy"", ""1614"", ""main"", ""세계지리""]",UNVERIFIED
exam_subjects,1614,"[""legendstudy"", ""1614"", ""main"", ""윤리와사상""]",UNVERIFIED
exam_subjects,1614,"[""legendstudy"", ""1614"", ""main"", ""정치와법""]",UNVERIFIED
exam_subjects,1614,"[""legendstudy"", ""1614"", ""main"", ""한국지리""]",UNVERIFIED
resources,1614,"[""legendstudy"", ""1614"", ""main"", ""legendstudy"", ""1614"", ""rWdDN/btsF9EpIVCS""]",UNVERIFIED
resources,1614,"[""legendstudy"", ""1614"", ""main"", ""legendstudy"", ""1614"", ""mXkyj/btsGcM0oYxN""]",UNVERIFIED
resources,1614,"[""legendstudy"", ""1614"", ""main"", ""legendstudy"", ""1614"", ""D2DR1/btsGbWJdiND""]",UNVERIFIED
resources,1614,"[""legendstudy"", ""1614"", ""main"", ""legendstudy"", ""1614"", ""6jgH2/btsGcqDgS2e""]",UNVERIFIED
resources,1614,"[""legendstudy"", ""1614"", ""main"", ""legendstudy"", ""1614"", ""b4emNO/btsGbaVu4sT""]",UNVERIFIED
resources,1614,"[""legendstudy"", ""1614"", ""main"", ""legendstudy"", ""1614"", ""brAhew/btsF9CSV4zW""]",UNVERIFIED
resources,1614,"[""legendstudy"", ""1614"", ""main"", ""legendstudy"", ""1614"", ""bzu9kd/btsGbHFv0f3""]",UNVERIFIED
resources,1614,"[""legendstudy"", ""1614"", ""main"", ""legendstudy"", ""1614"", ""csC1Zg/btsGcpRTEBk""]",UNVERIFIED
resources,1614,"[""legendstudy"", ""1614"", ""main"", ""legendstudy"", ""1614"", ""dxzOep/btsGadFa4Y1""]",UNVERIFIED
resources,1614,"[""legendstudy"", ""1614"", ""main"", ""legendstudy"", ""1614"", ""O9J42/btsGbH6CCTx""]",UNVERIFIED
resources,1614,"[""legendstudy"", ""1614"", ""main"", ""legendstudy"", ""1614"", ""9OfAh/btsF89jfYEx""]",UNVERIFIED
resources,1614,"[""legendstudy"", ""1614"", ""main"", ""legendstudy"", ""1614"", ""cNKQdI/btsGaXBZy08""]",UNVERIFIED
resources,1614,"[""legendstudy"", ""1614"", ""main"", ""legendstudy"", ""1614"", ""buYMT3/btsGaX2YnaN""]",UNVERIFIED
resources,1614,"[""legendstudy"", ""1614"", ""main"", ""legendstudy"", ""1614"", ""BAi9M/btsGbTThNvM""]",UNVERIFIED
resources,1614,"[""legendstudy"", ""1614"", ""main"", ""legendstudy"", ""1614"", ""bmfTQQ/btsGcs8WSX0""]",UNVERIFIED
resources,1614,"[""legendstudy"", ""1614"", ""main"", ""legendstudy"", ""1614"", ""tekAh/btsGaD4Fa3L""]",UNVERIFIED
resources,1614,"[""legendstudy"", ""1614"", ""main"", ""legendstudy"", ""1614"", ""L4Iaq/btsGbSNCrj6""]",UNVERIFIED
resources,1614,"[""legendstudy"", ""1614"", ""main"", ""legendstudy"", ""1614"", ""TeF1O/btsGbTlryX9""]",UNVERIFIED
resources,1614,"[""legendstudy"", ""1614"", ""main"", ""legendstudy"", ""1614"", ""urip2/btsGbFt9RCm""]",UNVERIFIED
resources,1614,"[""legendstudy"", ""1614"", ""main"", ""legendstudy"", ""1614"", ""nwLOH/btsGcMsyzuJ""]",UNVERIFIED
resources,1614,"[""legendstudy"", ""1614"", ""main"", ""legendstudy"", ""1614"", ""tD3z1/btsGcf2RJMC""]",UNVERIFIED
resources,1614,"[""legendstudy"", ""1614"", ""main"", ""legendstudy"", ""1614"", ""bfe9bH/btsF9dFTnwG""]",UNVERIFIED
resources,1614,"[""legendstudy"", ""1614"", ""main"", ""legendstudy"", ""1614"", ""0tevc/btsF9wSL036""]",UNVERIFIED
resources,1614,"[""legendstudy"", ""1614"", ""main"", ""legendstudy"", ""1614"", ""y2Lxn/btsF9GVdjwh""]",UNVERIFIED
resources,1614,"[""legendstudy"", ""1614"", ""main"", ""legendstudy"", ""1614"", ""9D1Xt/btsGaEbqDfB""]",UNVERIFIED
resources,1614,"[""legendstudy"", ""1614"", ""main"", ""legendstudy"", ""1614"", ""bGboxS/btsGaCSdrIk""]",UNVERIFIED
resources,1614,"[""legendstudy"", ""1614"", ""main"", ""legendstudy"", ""1614"", ""TCkvL/btsGaxjb5A1""]",UNVERIFIED
resources,1614,"[""legendstudy"", ""1614"", ""main"", ""legendstudy"", ""1614"", ""bvx42u/btsF9EpIZ30""]",UNVERIFIED
resources,1614,"[""legendstudy"", ""1614"", ""main"", ""legendstudy"", ""1614"", ""by3QVT/btsF92XZ3yH""]",UNVERIFIED
resources,1614,"[""legendstudy"", ""1614"", ""main"", ""legendstudy"", ""1614"", ""wQDLr/btsGcOjBS4m""]",UNVERIFIED
resources,1614,"[""legendstudy"", ""1614"", ""main"", ""legendstudy"", ""1614"", ""btFhgA/btsF9C6wzdO""]",UNVERIFIED
resources,1614,"[""legendstudy"", ""1614"", ""main"", ""legendstudy"", ""1614"", ""3Mojq/btsGcPbKotW""]",UNVERIFIED
resources,1614,"[""legendstudy"", ""1614"", ""main"", ""legendstudy"", ""1614"", ""yOyZf/btsF9xjTlVc""]",UNVERIFIED
resources,1614,"[""legendstudy"", ""1614"", ""main"", ""legendstudy"", ""1614"", ""F0SJk/btsGbHFv3Hi""]",UNVERIFIED
source_posts,1617,"[""legendstudy"", ""1617""]",UNVERIFIED
content_items,1617,"[""legendstudy"", ""1617"", ""main""]",UNVERIFIED
exams,1617,"[""legendstudy"", ""1617"", ""main""]",UNVERIFIED
exam_subjects,1617,"[""legendstudy"", ""1617"", ""main"", ""국어""]",UNVERIFIED
exam_subjects,1617,"[""legendstudy"", ""1617"", ""main"", ""수학""]",UNVERIFIED
exam_subjects,1617,"[""legendstudy"", ""1617"", ""main"", ""영어""]",UNVERIFIED
exam_subjects,1617,"[""legendstudy"", ""1617"", ""main"", ""한국사""]",UNVERIFIED
exam_subjects,1617,"[""legendstudy"", ""1617"", ""main"", ""물리학1""]",UNVERIFIED
exam_subjects,1617,"[""legendstudy"", ""1617"", ""main"", ""물리학2""]",UNVERIFIED
exam_subjects,1617,"[""legendstudy"", ""1617"", ""main"", ""생명과학1""]",UNVERIFIED
exam_subjects,1617,"[""legendstudy"", ""1617"", ""main"", ""생명과학2""]",UNVERIFIED
exam_subjects,1617,"[""legendstudy"", ""1617"", ""main"", ""지구과학1""]",UNVERIFIED
exam_subjects,1617,"[""legendstudy"", ""1617"", ""main"", ""지구과학2""]",UNVERIFIED
exam_subjects,1617,"[""legendstudy"", ""1617"", ""main"", ""화학1""]",UNVERIFIED
exam_subjects,1617,"[""legendstudy"", ""1617"", ""main"", ""화학2""]",UNVERIFIED
exam_subjects,1617,"[""legendstudy"", ""1617"", ""main"", ""경제""]",UNVERIFIED
exam_subjects,1617,"[""legendstudy"", ""1617"", ""main"", ""동아시아사""]",UNVERIFIED
exam_subjects,1617,"[""legendstudy"", ""1617"", ""main"", ""사회문화""]",UNVERIFIED
exam_subjects,1617,"[""legendstudy"", ""1617"", ""main"", ""생활과윤리""]",UNVERIFIED
exam_subjects,1617,"[""legendstudy"", ""1617"", ""main"", ""세계사""]",UNVERIFIED
exam_subjects,1617,"[""legendstudy"", ""1617"", ""main"", ""세계지리""]",UNVERIFIED
exam_subjects,1617,"[""legendstudy"", ""1617"", ""main"", ""윤리와사상""]",UNVERIFIED
exam_subjects,1617,"[""legendstudy"", ""1617"", ""main"", ""정치와법""]",UNVERIFIED
exam_subjects,1617,"[""legendstudy"", ""1617"", ""main"", ""한국지리""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""bUQZGg/btsHjVXtCAI""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""bxSlDI/btsHlGkFKS4""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""baABAB/btsHlxBvjjl""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""cYLqbK/btsHl8gVSBo""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""xhPDJ/btsHjvLuePJ""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""1Ughi/btsHk0KIxhf""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""oc9qD/btsHknl7RgR""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""1gcmn/btsHjZ6CZa1""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""zHnDX/btsHi5e9IAs""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""SQy7B/btsHkkv9Y9y""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""cfBHsA/btsHl46F9kM""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""b1MNhV/btsHjZeuacv""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""udnBQ/btsHjvLufjo""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""PuXAY/btsHk2BKNSS""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""cRZc1k/btsHkYe4pOY""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""yGWek/btsHlFswFjm""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""sehd5/btsHkYzmQu1""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""bPcmGV/btsHjUK2GUn""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""k2RZx/btsHlcdjGOm""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""ZQQcb/btsHjdYzUgk""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""sXAtb/btsHjtz6Vdq""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""lgaQO/btsHiGfEcoq""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""XVZde/btsHl2VkZx2""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""cVvWQ9/btsHlvKsE6i""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""cLZEdH/btsHkiLS6Nf""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""csqbb6/btsHjwDBjzr""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""buxBmi/btsHigathxY""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""MOl9h/btsHitnjbnQ""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""dU3NuM/btsHldwxfxJ""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""bWbkTg/btsHicFRt9o""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""btrsHb/btsHlty4ukW""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""bRe3RW/btsHkYlPps5""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""cl70oG/btsHkf2HhEG""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""cndXL4/btsHie4OZH4""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""cwVPsF/btsHkZSzVMn""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""ogVlH/btsHlsUuxkb""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""CETsP/btsHirpvA3d""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""cJFoqL/btsHkMeSTEZ""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""T0XdR/btsHi3IqLHh""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""yIXSr/btsHkkv90fk""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""bkXRFb/btsHlGdS42p""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""DFk6P/btsHk4zzhTC""]",UNVERIFIED
resources,1617,"[""legendstudy"", ""1617"", ""main"", ""legendstudy"", ""1617"", ""cqyqjp/btsHjXubZVT""]",UNVERIFIED
source_posts,1618,"[""legendstudy"", ""1618""]",UNVERIFIED
content_items,1618,"[""legendstudy"", ""1618"", ""main""]",UNVERIFIED
exams,1618,"[""legendstudy"", ""1618"", ""main""]",UNVERIFIED
exam_subjects,1618,"[""legendstudy"", ""1618"", ""main"", ""국어""]",UNVERIFIED
exam_subjects,1618,"[""legendstudy"", ""1618"", ""main"", ""수학""]",UNVERIFIED
exam_subjects,1618,"[""legendstudy"", ""1618"", ""main"", ""영어""]",UNVERIFIED
exam_subjects,1618,"[""legendstudy"", ""1618"", ""main"", ""한국사""]",UNVERIFIED
exam_subjects,1618,"[""legendstudy"", ""1618"", ""main"", ""경제""]",UNVERIFIED
exam_subjects,1618,"[""legendstudy"", ""1618"", ""main"", ""동아시아사""]",UNVERIFIED
exam_subjects,1618,"[""legendstudy"", ""1618"", ""main"", ""사회문화""]",UNVERIFIED
exam_subjects,1618,"[""legendstudy"", ""1618"", ""main"", ""생활과윤리""]",UNVERIFIED
exam_subjects,1618,"[""legendstudy"", ""1618"", ""main"", ""세계사""]",UNVERIFIED
exam_subjects,1618,"[""legendstudy"", ""1618"", ""main"", ""세계지리""]",UNVERIFIED
exam_subjects,1618,"[""legendstudy"", ""1618"", ""main"", ""윤리와사상""]",UNVERIFIED
exam_subjects,1618,"[""legendstudy"", ""1618"", ""main"", ""정치와법""]",UNVERIFIED
exam_subjects,1618,"[""legendstudy"", ""1618"", ""main"", ""한국지리""]",UNVERIFIED
exam_subjects,1618,"[""legendstudy"", ""1618"", ""main"", ""물리학1""]",UNVERIFIED
exam_subjects,1618,"[""legendstudy"", ""1618"", ""main"", ""물리학2""]",UNVERIFIED
exam_subjects,1618,"[""legendstudy"", ""1618"", ""main"", ""생명과학1""]",UNVERIFIED
exam_subjects,1618,"[""legendstudy"", ""1618"", ""main"", ""생명과학2""]",UNVERIFIED
exam_subjects,1618,"[""legendstudy"", ""1618"", ""main"", ""지구과학1""]",UNVERIFIED
exam_subjects,1618,"[""legendstudy"", ""1618"", ""main"", ""지구과학2""]",UNVERIFIED
exam_subjects,1618,"[""legendstudy"", ""1618"", ""main"", ""화학1""]",UNVERIFIED
