year,grade,exam_family,month,external_post_id,source_content_key,source_subject_key,raw_subject_label,canonical_code,mapping_status,source_resource_key,resource_type,source_label,post_url,source_url,file_url,link_kind,link_status,published_at,source_updated_at,feed_updated_at,is_active
2024,3,national_mock,7,1621,main,동아시아사,동아시아사,east_asian_history,provisional,dupAhm/btsIIX8pFBa,question,2024_7월_고3_s_동아시아사 문제.pdf,https://legendstudy.com/1621,https://blog.kakaocdn.net/dna/dupAhm/btsIIX8pFBa/x/2024_7월_고3_s_동아시아사 문제.pdf,,unknown,unchecked,2024-07-24,2024-07-24,2024-07-24,False
2024,3,national_mock,7,1621,main,동아시아사,동아시아사,east_asian_history,provisional,bx0wFu/btsIJ97QJnk,answer_explanation,"2024_7월_고3_s_동아시아사 정답,해설.pdf",https://legendstudy.com/1621,"https://blog.kakaocdn.net/dna/bx0wFu/btsIJ97QJnk/x/2024_7월_고3_s_동아시아사 정답,해설.pdf",,unknown,unchecked,2024-07-24,2024-07-24,2024-07-24,False
2024,3,national_mock,7,1621,main,사회문화,사회문화,society_culture,provisional,7MlLb/btsIK5Kygt0,question,2024_7월_고3_s_사회문화 문제.pdf,https://legendstudy.com/1621,https://blog.kakaocdn.net/dna/7MlLb/btsIK5Kygt0/x/2024_7월_고3_s_사회문화 문제.pdf,,unknown,unchecked,2024-07-24,2024-07-24,2024-07-24,False
2024,3,national_mock,7,1621,main,사회문화,사회문화,society_culture,provisional,bAlTj7/btsIKDnr9YK,answer_explanation,"2024_7월_고3_s_사회문화 정답,해설.pdf",https://legendstudy.com/1621,"https://blog.kakaocdn.net/dna/bAlTj7/btsIKDnr9YK/x/2024_7월_고3_s_사회문화 정답,해설.pdf",,unknown,unchecked,2024-07-24,2024-07-24,2024-07-24,False
2024,3,national_mock,7,1621,main,생활과윤리,생활과윤리,life_ethics,provisional,bhbVaG/btsIKL6LnAy,question,2024_7월_고3_s_생활과윤리 문제.pdf,https://legendstudy.com/1621,https://blog.kakaocdn.net/dna/bhbVaG/btsIKL6LnAy/x/2024_7월_고3_s_생활과윤리 문제.pdf,,unknown,unchecked,2024-07-24,2024-07-24,2024-07-24,False
2024,3,national_mock,7,1621,main,생활과윤리,생활과윤리,life_ethics,provisional,bdN8im/btsIKSEHVR2,answer_explanation,"2024_7월_고3_s_생활과윤리 정답,해설.pdf",https://legendstudy.com/1621,"https://blog.kakaocdn.net/dna/bdN8im/btsIKSEHVR2/x/2024_7월_고3_s_생활과윤리 정답,해설.pdf",,unknown,unchecked,2024-07-24,2024-07-24,2024-07-24,False
2024,3,national_mock,7,1621,main,세계사,세계사,world_history,provisional,bWK4Zp/btsILkgvDE8,question,2024_7월_고3_s_세계사 문제.pdf,https://legendstudy.com/1621,https://blog.kakaocdn.net/dna/bWK4Zp/btsILkgvDE8/x/2024_7월_고3_s_세계사 문제.pdf,,unknown,unchecked,2024-07-24,2024-07-24,2024-07-24,False
2024,3,national_mock,7,1621,main,세계사,세계사,world_history,provisional,O2bh7/btsIL9r2RGj,answer_explanation,"2024_7월_고3_s_세계사 정답,해설.pdf",https://legendstudy.com/1621,"https://blog.kakaocdn.net/dna/O2bh7/btsIL9r2RGj/x/2024_7월_고3_s_세계사 정답,해설.pdf",,unknown,unchecked,2024-07-24,2024-07-24,2024-07-24,False
2024,3,national_mock,7,1621,main,세계지리,세계지리,world_geography,provisional,dP1pk0/btsIJFsFFr4,question,2024_7월_고3_s_세계지리 문제.pdf,https://legendstudy.com/1621,https://blog.kakaocdn.net/dna/dP1pk0/btsIJFsFFr4/x/2024_7월_고3_s_세계지리 문제.pdf,,unknown,unchecked,2024-07-24,2024-07-24,2024-07-24,False
2024,3,national_mock,7,1621,main,세계지리,세계지리,world_geography,provisional,l7wDn/btsILhxj1e5,answer_explanation,"2024_7월_고3_s_세계지리 정답,해설.pdf",https://legendstudy.com/1621,"https://blog.kakaocdn.net/dna/l7wDn/btsILhxj1e5/x/2024_7월_고3_s_세계지리 정답,해설.pdf",,unknown,unchecked,2024-07-24,2024-07-24,2024-07-24,False
2024,3,national_mock,7,1621,main,윤리와사상,윤리와사상,ethics_thought,provisional,AH0i6/btsIJIQAsxt,question,2024_7월_고3_s_윤리와사상 문제.pdf,https://legendstudy.com/1621,https://blog.kakaocdn.net/dna/AH0i6/btsIJIQAsxt/x/2024_7월_고3_s_윤리와사상 문제.pdf,,unknown,unchecked,2024-07-24,2024-07-24,2024-07-24,False
2024,3,national_mock,7,1621,main,윤리와사상,윤리와사상,ethics_thought,provisional,YMK4P/btsIJXGJHKT,answer_explanation,"2024_7월_고3_s_윤리와사상 정답,해설.pdf",https://legendstudy.com/1621,"https://blog.kakaocdn.net/dna/YMK4P/btsIJXGJHKT/x/2024_7월_고3_s_윤리와사상 정답,해설.pdf",,unknown,unchecked,2024-07-24,2024-07-24,2024-07-24,False
2024,3,national_mock,7,1621,main,정치와법,정치와법,politics_law,provisional,bbqis1/btsIJZYN4Vd,question,2024_7월_고3_s_정치와법 문제.pdf,https://legendstudy.com/1621,https://blog.kakaocdn.net/dna/bbqis1/btsIJZYN4Vd/x/2024_7월_고3_s_정치와법 문제.pdf,,unknown,unchecked,2024-07-24,2024-07-24,2024-07-24,False
2024,3,national_mock,7,1621,main,정치와법,정치와법,politics_law,provisional,bIKyBY/btsIIX1Cljy,answer_explanation,"2024_7월_고3_s_정치와법 정답,해설.pdf",https://legendstudy.com/1621,"https://blog.kakaocdn.net/dna/bIKyBY/btsIIX1Cljy/x/2024_7월_고3_s_정치와법 정답,해설.pdf",,unknown,unchecked,2024-07-24,2024-07-24,2024-07-24,False
2024,3,national_mock,7,1621,main,한국지리,한국지리,korean_geography,provisional,ctjmDm/btsILkANWJk,question,2024_7월_고3_s_한국지리 문제.pdf,https://legendstudy.com/1621,https://blog.kakaocdn.net/dna/ctjmDm/btsILkANWJk/x/2024_7월_고3_s_한국지리 문제.pdf,,unknown,unchecked,2024-07-24,2024-07-24,2024-07-24,False
2024,3,national_mock,7,1621,main,한국지리,한국지리,korean_geography,provisional,uBtkh/btsIMadoXXF,answer_explanation,"2024_7월_고3_s_한국지리 정답,해설.pdf",https://legendstudy.com/1621,"https://blog.kakaocdn.net/dna/uBtkh/btsIMadoXXF/x/2024_7월_고3_s_한국지리 정답,해설.pdf",,unknown,unchecked,2024-07-24,2024-07-24,2024-07-24,False
2024,3,evaluation_mock,9,1634,main,국어(화작),국어(화작),korean,provisional,nwTBf/btsJt2gzHTA,question,25학년도 9월 모평_국어(화작) 문제.pdf,https://legendstudy.com/1634,https://blog.kakaocdn.net/dna/nwTBf/btsJt2gzHTA/x/25학년도 9월 모평_국어(화작) 문제.pdf,,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,국어(언매),국어(언매),korean,provisional,bE2taB/btsJvYwJBqM,question,25학년도 9월 모평_국어(언매) 문제.pdf,https://legendstudy.com/1634,https://blog.kakaocdn.net/dna/bE2taB/btsJvYwJBqM/x/25학년도 9월 모평_국어(언매) 문제.pdf,,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,국어,국어,korean,provisional,bCaloP/btsJuA4CJpx,answer_explanation,"25학년도 9월 모평_국어 정답,해설.pdf",https://legendstudy.com/1634,"https://blog.kakaocdn.net/dna/bCaloP/btsJuA4CJpx/x/25학년도 9월 모평_국어 정답,해설.pdf",,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,수학(기하),수학(기하),math,provisional,bZ7DdO/btsJvobllII,question,25학년도 9월 모평_수학(기하) 문제.pdf,https://legendstudy.com/1634,https://blog.kakaocdn.net/dna/bZ7DdO/btsJvobllII/x/25학년도 9월 모평_수학(기하) 문제.pdf,,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,수학(미적),수학(미적),math,provisional,bBwcjj/btsJvnpWHqr,question,25학년도 9월 모평_수학(미적) 문제.pdf,https://legendstudy.com/1634,https://blog.kakaocdn.net/dna/bBwcjj/btsJvnpWHqr/x/25학년도 9월 모평_수학(미적) 문제.pdf,,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,수학(확통),수학(확통),math,provisional,VToXH/btsJwdG85OB,question,25학년도 9월 모평_수학(확통) 문제.pdf,https://legendstudy.com/1634,https://blog.kakaocdn.net/dna/VToXH/btsJwdG85OB/x/25학년도 9월 모평_수학(확통) 문제.pdf,,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,수학,수학,math,provisional,bSDFHw/btsJt5RUwKi,answer_explanation,"25학년도 9월 모평_수학 정답,해설.pdf",https://legendstudy.com/1634,"https://blog.kakaocdn.net/dna/bSDFHw/btsJt5RUwKi/x/25학년도 9월 모평_수학 정답,해설.pdf",,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,영어,영어,english,provisional,JJsXj/btsJue8TFqZ,question,25학년도 9월 모평_영어 문제.pdf,https://legendstudy.com/1634,https://blog.kakaocdn.net/dna/JJsXj/btsJue8TFqZ/x/25학년도 9월 모평_영어 문제.pdf,,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,영어,영어,english,provisional,cE88ij/btsJvuo5zo9,answer_explanation,"25학년도 9월 모평_영어 정답,해설.pdf",https://legendstudy.com/1634,"https://blog.kakaocdn.net/dna/cE88ij/btsJvuo5zo9/x/25학년도 9월 모평_영어 정답,해설.pdf",,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,영어,영어,english,provisional,HJTaF/btsJusFROqS,listening_script,25학년도 9월 모평_영어 듣기대본.pdf,https://legendstudy.com/1634,https://blog.kakaocdn.net/dna/HJTaF/btsJusFROqS/x/25학년도 9월 모평_영어 듣기대본.pdf,,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,한국사,한국사,korean_history,provisional,YxsOj/btsJvwNZRYE,question,25학년도 9월 모평_한국사 문제.pdf,https://legendstudy.com/1634,https://blog.kakaocdn.net/dna/YxsOj/btsJvwNZRYE/x/25학년도 9월 모평_한국사 문제.pdf,,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,한국사,한국사,korean_history,provisional,l3F97/btsJurtmwwH,answer_explanation,"25학년도 9월 모평_한국사 정답,해설.pdf",https://legendstudy.com/1634,"https://blog.kakaocdn.net/dna/l3F97/btsJurtmwwH/x/25학년도 9월 모평_한국사 정답,해설.pdf",,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,물리학1,물리학1,physics_1,provisional,b4y4yE/btsJt5K92bZ,question,25학년도 9월 모평_과_물리학1 문제.pdf,https://legendstudy.com/1634,https://blog.kakaocdn.net/dna/b4y4yE/btsJt5K92bZ/x/25학년도 9월 모평_과_물리학1 문제.pdf,,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,물리학1,물리학1,physics_1,provisional,bkDbQO/btsJvwgb3p5,answer_explanation,"25학년도 9월 모평_과_물리학1 정답,해설.pdf",https://legendstudy.com/1634,"https://blog.kakaocdn.net/dna/bkDbQO/btsJvwgb3p5/x/25학년도 9월 모평_과_물리학1 정답,해설.pdf",,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,물리학2,물리학2,physics_2,provisional,cjIajc/btsJv95Rn0B,question,25학년도 9월 모평_과_물리학2 문제.pdf,https://legendstudy.com/1634,https://blog.kakaocdn.net/dna/cjIajc/btsJv95Rn0B/x/25학년도 9월 모평_과_물리학2 문제.pdf,,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,물리학2,물리학2,physics_2,provisional,cnlQhe/btsJuwuF84g,answer_explanation,"25학년도 9월 모평_과_물리학2 정답,해설.pdf",https://legendstudy.com/1634,"https://blog.kakaocdn.net/dna/cnlQhe/btsJuwuF84g/x/25학년도 9월 모평_과_물리학2 정답,해설.pdf",,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,생명과학1,생명과학1,life_science_1,provisional,u7iBe/btsJvxzoGQo,question,25학년도 9월 모평_과_생명과학1 문제.pdf,https://legendstudy.com/1634,https://blog.kakaocdn.net/dna/u7iBe/btsJvxzoGQo/x/25학년도 9월 모평_과_생명과학1 문제.pdf,,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,생명과학1,생명과학1,life_science_1,provisional,G4jae/btsJvREjQOK,answer_explanation,"25학년도 9월 모평_과_생명과학1 정답,해설.pdf",https://legendstudy.com/1634,"https://blog.kakaocdn.net/dna/G4jae/btsJvREjQOK/x/25학년도 9월 모평_과_생명과학1 정답,해설.pdf",,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,생명과학2,생명과학2,life_science_2,provisional,lv5Pp/btsJt7hSnM1,question,25학년도 9월 모평_과_생명과학2 문제.pdf,https://legendstudy.com/1634,https://blog.kakaocdn.net/dna/lv5Pp/btsJt7hSnM1/x/25학년도 9월 모평_과_생명과학2 문제.pdf,,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,생명과학2,생명과학2,life_science_2,provisional,bEYPSA/btsJt9sZvwP,answer_explanation,"25학년도 9월 모평_과_생명과학2 정답,해설.pdf",https://legendstudy.com/1634,"https://blog.kakaocdn.net/dna/bEYPSA/btsJt9sZvwP/x/25학년도 9월 모평_과_생명과학2 정답,해설.pdf",,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,지구과학1,지구과학1,earth_science_1,provisional,FH9HC/btsJu8T6s9S,question,25학년도 9월 모평_과_지구과학1 문제.pdf,https://legendstudy.com/1634,https://blog.kakaocdn.net/dna/FH9HC/btsJu8T6s9S/x/25학년도 9월 모평_과_지구과학1 문제.pdf,,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,지구과학1,지구과학1,earth_science_1,provisional,bEt6wS/btsJtENLvHV,answer_explanation,"25학년도 9월 모평_과_지구과학1 정답,해설.pdf",https://legendstudy.com/1634,"https://blog.kakaocdn.net/dna/bEt6wS/btsJtENLvHV/x/25학년도 9월 모평_과_지구과학1 정답,해설.pdf",,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,지구과학2,지구과학2,earth_science_2,provisional,bJlbBC/btsJuRLPaMS,question,25학년도 9월 모평_과_지구과학2 문제.pdf,https://legendstudy.com/1634,https://blog.kakaocdn.net/dna/bJlbBC/btsJuRLPaMS/x/25학년도 9월 모평_과_지구과학2 문제.pdf,,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,지구과학2,지구과학2,earth_science_2,provisional,AyX34/btsJvtp90uE,answer_explanation,"25학년도 9월 모평_과_지구과학2 정답,해설.pdf",https://legendstudy.com/1634,"https://blog.kakaocdn.net/dna/AyX34/btsJvtp90uE/x/25학년도 9월 모평_과_지구과학2 정답,해설.pdf",,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,화학1,화학1,chemistry_1,provisional,bqI2C4/btsJutEKXjm,question,25학년도 9월 모평_과_화학1 문제.pdf,https://legendstudy.com/1634,https://blog.kakaocdn.net/dna/bqI2C4/btsJutEKXjm/x/25학년도 9월 모평_과_화학1 문제.pdf,,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,화학1,화학1,chemistry_1,provisional,Nmtrz/btsJvq1hvNe,answer_explanation,"25학년도 9월 모평_과_화학1 정답,해설.pdf",https://legendstudy.com/1634,"https://blog.kakaocdn.net/dna/Nmtrz/btsJvq1hvNe/x/25학년도 9월 모평_과_화학1 정답,해설.pdf",,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,화학2,화학2,chemistry_2,provisional,BvG1g/btsJvaK9DHf,question,25학년도 9월 모평_과_화학2 문제.pdf,https://legendstudy.com/1634,https://blog.kakaocdn.net/dna/BvG1g/btsJvaK9DHf/x/25학년도 9월 모평_과_화학2 문제.pdf,,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,화학2,화학2,chemistry_2,provisional,ztWFd/btsJt3sYUuV,answer_explanation,"25학년도 9월 모평_과_화학2 정답,해설.pdf",https://legendstudy.com/1634,"https://blog.kakaocdn.net/dna/ztWFd/btsJt3sYUuV/x/25학년도 9월 모평_과_화학2 정답,해설.pdf",,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,경제,경제,economics,provisional,QR0Cp/btsJuxtB7kC,question,25학년도 9월 모평_사_경제 문제.pdf,https://legendstudy.com/1634,https://blog.kakaocdn.net/dna/QR0Cp/btsJuxtB7kC/x/25학년도 9월 모평_사_경제 문제.pdf,,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,경제,경제,economics,provisional,bLpGJi/btsJweF3nm2,answer_explanation,"25학년도 9월 모평_사_경제 정답,해설.pdf",https://legendstudy.com/1634,"https://blog.kakaocdn.net/dna/bLpGJi/btsJweF3nm2/x/25학년도 9월 모평_사_경제 정답,해설.pdf",,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,동아시아사,동아시아사,east_asian_history,provisional,quHIE/btsJvdA7NMk,question,25학년도 9월 모평_사_동아시아사 문제.pdf,https://legendstudy.com/1634,https://blog.kakaocdn.net/dna/quHIE/btsJvdA7NMk/x/25학년도 9월 모평_사_동아시아사 문제.pdf,,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,동아시아사,동아시아사,east_asian_history,provisional,bZBz6l/btsJvfZ3XSw,answer_explanation,"25학년도 9월 모평_사_동아시아사 정답,해설.pdf",https://legendstudy.com/1634,"https://blog.kakaocdn.net/dna/bZBz6l/btsJvfZ3XSw/x/25학년도 9월 모평_사_동아시아사 정답,해설.pdf",,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,사회문화,사회문화,society_culture,provisional,L5aup/btsJvqNLR2D,question,25학년도 9월 모평_사_사회문화 문제.pdf,https://legendstudy.com/1634,https://blog.kakaocdn.net/dna/L5aup/btsJvqNLR2D/x/25학년도 9월 모평_사_사회문화 문제.pdf,,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,사회문화,사회문화,society_culture,provisional,bWEFTS/btsJuDUAPKQ,answer_explanation,"25학년도 9월 모평_사_사회문화 정답,해설.pdf",https://legendstudy.com/1634,"https://blog.kakaocdn.net/dna/bWEFTS/btsJuDUAPKQ/x/25학년도 9월 모평_사_사회문화 정답,해설.pdf",,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,생활과윤리,생활과윤리,life_ethics,provisional,kCvIH/btsJuHCGmxJ,question,25학년도 9월 모평_사_생활과윤리 문제.pdf,https://legendstudy.com/1634,https://blog.kakaocdn.net/dna/kCvIH/btsJuHCGmxJ/x/25학년도 9월 모평_사_생활과윤리 문제.pdf,,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,생활과윤리,생활과윤리,life_ethics,provisional,R4Qvk/btsJt9T4Jzb,answer_explanation,"25학년도 9월 모평_사_생활과윤리 정답,해설.pdf",https://legendstudy.com/1634,"https://blog.kakaocdn.net/dna/R4Qvk/btsJt9T4Jzb/x/25학년도 9월 모평_사_생활과윤리 정답,해설.pdf",,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,세계사,세계사,world_history,provisional,bbMNCE/btsJuVgtakH,question,25학년도 9월 모평_사_세계사 문제.pdf,https://legendstudy.com/1634,https://blog.kakaocdn.net/dna/bbMNCE/btsJuVgtakH/x/25학년도 9월 모평_사_세계사 문제.pdf,,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,세계사,세계사,world_history,provisional,687OT/btsJt1onCXX,answer_explanation,"25학년도 9월 모평_사_세계사 정답,해설.pdf",https://legendstudy.com/1634,"https://blog.kakaocdn.net/dna/687OT/btsJt1onCXX/x/25학년도 9월 모평_사_세계사 정답,해설.pdf",,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,세계지리,세계지리,world_geography,provisional,behOeG/btsJuFx8FDk,question,25학년도 9월 모평_사_세계지리 문제.pdf,https://legendstudy.com/1634,https://blog.kakaocdn.net/dna/behOeG/btsJuFx8FDk/x/25학년도 9월 모평_사_세계지리 문제.pdf,,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,세계지리,세계지리,world_geography,provisional,K3kVq/btsJvydXmf4,answer_explanation,"25학년도 9월 모평_사_세계지리 정답,해설.pdf",https://legendstudy.com/1634,"https://blog.kakaocdn.net/dna/K3kVq/btsJvydXmf4/x/25학년도 9월 모평_사_세계지리 정답,해설.pdf",,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,윤리와사상,윤리와사상,ethics_thought,provisional,bVq4GR/btsJv8y7pOx,question,25학년도 9월 모평_사_윤리와사상 문제.pdf,https://legendstudy.com/1634,https://blog.kakaocdn.net/dna/bVq4GR/btsJv8y7pOx/x/25학년도 9월 모평_사_윤리와사상 문제.pdf,,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,윤리와사상,윤리와사상,ethics_thought,provisional,L8WfW/btsJux1oQJN,answer_explanation,"25학년도 9월 모평_사_윤리와사상 정답,해설.pdf",https://legendstudy.com/1634,"https://blog.kakaocdn.net/dna/L8WfW/btsJux1oQJN/x/25학년도 9월 모평_사_윤리와사상 정답,해설.pdf",,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,정치와법,정치와법,politics_law,provisional,CapOb/btsJu8GBhV1,question,25학년도 9월 모평_사_정치와법 문제.pdf,https://legendstudy.com/1634,https://blog.kakaocdn.net/dna/CapOb/btsJu8GBhV1/x/25학년도 9월 모평_사_정치와법 문제.pdf,,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,정치와법,정치와법,politics_law,provisional,qx4wj/btsJuXrN0Fz,answer_explanation,"25학년도 9월 모평_사_정치와법 정답,해설.pdf",https://legendstudy.com/1634,"https://blog.kakaocdn.net/dna/qx4wj/btsJuXrN0Fz/x/25학년도 9월 모평_사_정치와법 정답,해설.pdf",,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,한국지리,한국지리,korean_geography,provisional,vQ7bf/btsJt9fnFyb,question,25학년도 9월 모평_사_한국지리 문제.pdf,https://legendstudy.com/1634,https://blog.kakaocdn.net/dna/vQ7bf/btsJt9fnFyb/x/25학년도 9월 모평_사_한국지리 문제.pdf,,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,evaluation_mock,9,1634,main,한국지리,한국지리,korean_geography,provisional,bsmdtW/btsJusTjLKA,answer_explanation,"25학년도 9월 모평_사_한국지리 정답,해설.pdf",https://legendstudy.com/1634,"https://blog.kakaocdn.net/dna/bsmdtW/btsJusTjLKA/x/25학년도 9월 모평_사_한국지리 정답,해설.pdf",,unknown,unchecked,2024-09-07,2024-09-07,2024-09-07,False
2024,3,national_mock,10,1646,main,국어,국어,korean,provisional,CxoJc/btsKaQylXpx,question,2024년 10월 고3_국어 문제.pdf,https://legendstudy.com/1646,https://blog.kakaocdn.net/dna/CxoJc/btsKaQylXpx/x/2024년 10월 고3_국어 문제.pdf,,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,국어,국어,korean,provisional,bic0wX/btsKa2ZDkRV,answer_explanation,"2024년 10월 고3_국어 정답,해설.pdf",https://legendstudy.com/1646,"https://blog.kakaocdn.net/dna/bic0wX/btsKa2ZDkRV/x/2024년 10월 고3_국어 정답,해설.pdf",,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,수학,수학,math,provisional,cN82Z9/btsJ9vhEb1I,question,2024년 10월 고3_수학 문제.pdf,https://legendstudy.com/1646,https://blog.kakaocdn.net/dna/cN82Z9/btsJ9vhEb1I/x/2024년 10월 고3_수학 문제.pdf,,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,수학,수학,math,provisional,bdPAMv/btsKaQrDfmq,answer_explanation,"2024년 10월 고3_수학 정답,해설.pdf",https://legendstudy.com/1646,"https://blog.kakaocdn.net/dna/bdPAMv/btsKaQrDfmq/x/2024년 10월 고3_수학 정답,해설.pdf",,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,영어,영어,english,provisional,bm7qn2/btsJ9rfxZKU,question,2024년 10월 고3_영어 문제.pdf,https://legendstudy.com/1646,https://blog.kakaocdn.net/dna/bm7qn2/btsJ9rfxZKU/x/2024년 10월 고3_영어 문제.pdf,,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,영어,영어,english,provisional,cU2lZK/btsKaeNyndS,answer_explanation,"2024년 10월 고3_영어 정답,해설.pdf",https://legendstudy.com/1646,"https://blog.kakaocdn.net/dna/cU2lZK/btsKaeNyndS/x/2024년 10월 고3_영어 정답,해설.pdf",,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,한국사,한국사,korean_history,provisional,bd60h4/btsJ8UPN3TW,question,2024년 10월 고3_한국사 문제.pdf,https://legendstudy.com/1646,https://blog.kakaocdn.net/dna/bd60h4/btsJ8UPN3TW/x/2024년 10월 고3_한국사 문제.pdf,,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,한국사,한국사,korean_history,provisional,Ump3m/btsJ94jSqMQ,answer_explanation,"2024년 10월 고3_한국사 정답,해설.pdf",https://legendstudy.com/1646,"https://blog.kakaocdn.net/dna/Ump3m/btsJ94jSqMQ/x/2024년 10월 고3_한국사 정답,해설.pdf",,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,물리학1,물리학1,physics_1,provisional,q3quS/btsJ91tUApJ,question,2024년 10월 과탐_물리학1 문제.pdf,https://legendstudy.com/1646,https://blog.kakaocdn.net/dna/q3quS/btsJ91tUApJ/x/2024년 10월 과탐_물리학1 문제.pdf,,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,물리학1,물리학1,physics_1,provisional,kQ6rT/btsJ89sEIqK,answer_explanation,"2024년 10월 과탐_물리학1 정답,해설.pdf",https://legendstudy.com/1646,"https://blog.kakaocdn.net/dna/kQ6rT/btsJ89sEIqK/x/2024년 10월 과탐_물리학1 정답,해설.pdf",,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
